User_name,Location_hotel,Hotel_name,Rating,Comment,Service,Infrastructure,Sanitary,Location,Attitude
Do T. N.,Hồ Chí Minh,The Noble Swan Woodpark Hotel,8.1,địa_điểm tốt tuy_nhiên không_có khu_vực đậu xe xe_đạp xe đậu xe công_viên phòng rộng_rãi bố_trí tốt mùi thuốc_lá xấu đến_nỗi không_thể ngủ ban_đêm cửa_sổ ac nhân_viên thân_thiện bữa ăn sân_thượng ok,1,1,1,1,1
Trang N.,Hội An,Golden River Hotel,6.4,nâng phòng gia_đình không_có khăn dép chuẩn_bị thực_đơn bữa lựa_chọn kém ưu_điểm duy_nhất vị_trí tốt,1,1,0,1,0
Thu L.,Hà Nội,Ma Coeur Boutique Hotel,9.7,phòng đẹp sạch_sẽ nhân_viên dễ_thương thân_thiện,1,1,1,0,2
Nguyen M. N.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,9.0,đồ ăn không_được ngon khẩu_vị phòng_ốc sạch_sẽ nhân_viên nhiệt_tình,1,1,1,0,1
Nguyen T. K. L.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,nhân_viên chu_đáo nhận_phòng tình_trạng chờ_đợi phòng 2 chiều dọn xong,1,0,1,0,0
Bui T. T.,Nha Trang,Rex Hotel and Apartment,6.0,3 đêm phòng biển dọn phòng đi biển thành đừng làm_phiền phòng không_được dọn 2 tuy_nhiên lễ_tân gọi dọn phòng bù lễ_tân nam phòng không_kéo giúp vali nói_chung trải_nghiệm không_mấy vui_vẻ rex,1,0,1,0,0
Nguyen T. B. T.,Quy Nhơn,Mento Hotel Quy Nhon,8.8,khách_sạn trung_tâm tiện đi_lại ăn_uống bể_bơi tầng 10 ổn dịp,0,1,0,1,1
Pham T. T. H.,Nha Trang,Vinpearl Condotel Beachfront Nha Trang,9.0,phòng dịch_vụ ok,1,1,0,0,1
Tran M. T.,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,5.3,khách_sạn 5 luxury tương_đương khách_sạn 4 hồ bơi không_có cứu_hộ quán bar không_có nhân_viên nhà_hàng không_hoạt_động ăn lèo_tèo món thức_ăn_nguội thái_độ nhân_viên tệ lỡ_tay làm_đổ đồ_ăn phục_vụ quản_lý đi ngang đi chỗ lau_chùi dọn_dẹp trả_phòng chờ_đợi thời_điểm dịch vắng,1,1,1,0,0
Nguyen T. T. M.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,10.0,khu nghỉ_dưỡng phục_vụ ổn không_có phàn_nàn khu_nghỉ_mát nhân_viên,1,0,0,0,1
Nguyen T. N. H.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,6.0,hài_lòng đón_tiếp nhận_phòng khoa_học lối đi đoàn tối đông không_có bar quán cafe uống ăn tối xong tivi sóng ivivu không_có vấn_đề tư_vấn nhiệt_tình nhắc_nhở đi cẩn_thận,1,1,0,0,1
Thuy T.,Huế,Hong Thien 1 Hotel,9.4,nhân_viên thân_thiện nhiệt_tình vị_trí thuận_lợi trung_tâm hơi giới_thiệu cảnh sông không_thấy sông hương khách_sạn đi 1 hẻm 1 xíu yên_tĩnh,1,0,0,1,2
Doan T. H.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,9.0,khách_sạn tốt dịch_vụ nhanh_chóng nhân_viên thân_thiện tuy_nhiên bất_tiện thẻ khóa cửa đi thang_máy phòng 1 gia_đình đông gia_đình đi đông chúng_tôi khách_sạn thẻ khóa ivivu hỗ_trợ nhiệt_tình_cảm_ơn ivivu,1,1,0,0,1
Phuong H.,Hà Nội,Khách sạn Lotte Hà Nội,9.7,trung_tâm kinh_doanh khách_sạn tiện_lợi nhân_viên nhiệt_tình,1,1,0,0,2
Vo T. H.,Đà Nẵng,Khu nghỉ dưỡng Melia Đà Nẵng Beach,10.0,phục_vụ ổn phòng tiện_nghi thoải_mái,1,1,0,0,1
Nguyen D. N.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),10.0,chất_lượng phục_vụ ok phòng_ốc ổn,1,1,0,0,1
Nguyen H. G.,Hà Nội,MK Premier Boutique Hotel,9.4,khách_sạn sạch_sẽ nhân_viên thân_thiện vị_trí thuận_lợi di_chuyển khu_phố cổ,1,0,1,1,2
Nguyen T. N. Q.,Phú Quốc,Muong Thanh Luxury Phu Quoc Hotel,8.5,phòng sạch_sẽ đầy_đủ tiện_nghi nhân_viên thân_thiện bữa ngon phòng khung_cảnh biển đẹp phù_hợp giá tiền,1,1,1,1,2
Ha M. N.,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,10.0,khách_sạn 2 tốt đầu_tiên hương phòng đầy_đủ thông_tin tư_vấn nhiệt_tình,1,0,1,0,2
Pham T. T.,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,9.0,chất_lượng khách_sạn tốt phòng đẹp nhân_viên thân_thiện hỗ_trợ,1,1,0,0,2
Pham T. M. L.,Hội An,Anio Boutique Hotel Hoi An,8.5,phòng đẹp đi hôm mưa không_đi,0,1,0,0,2
Pham D. K.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,8.0,nhìn_chung khu_nghỉ_mát phục_vụ tốt ivivu phòng,1,0,0,0,2
Le V. T.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,9.0,nói_chung ổn nhân_viên phục_vụ nhiệt_tình phòng ivivu giá ưu rạp chiếu_phim tí trục_trặc rạp 9 d 12 d,1,1,1,0,2
Nguyen V. H.,Nha Trang,Khách sạn Senkotel Nha Trang,6.2,hơi ồn_ào giấc_ngủ không_được thoải_mái,0,1,0,0,0
Li M. H.,Hà Nội,Ma Coeur Boutique Hotel,9.7,khách_sạn đẹp nội_thất tiện_nghi nhân_viên thân_thiện khách_sạn hồ hoàn kiếm,1,1,0,1,2
Nguyen Q. H.,Phú Quốc,Khu nghỉ dưỡng Premier Village Phu Quoc Managed By Accor,10.0,ổn ghé thăm 1,0,0,0,0,1
Trang T.,Hạ Long,City Bay Palace Hotel,9.7,ok tiếp_tân phục_vụ phòng nghỉ,1,1,0,0,1
Nguyen N. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,nhân_viên trang trần ivivu nhiệt_tình khu_nghỉ_mát đẹp thân_thiện,1,1,0,0,2
Nguyen D. H.,Phú Quốc,Vinpearl Discovery Wonderworld Phú Quốc,10.0,phòng ok đi gọi ivivu,0,1,0,0,1
Trang T.,Huế,DMZ Hotel,9.4,nhân_viên dễ_thương nhiệt_tình phòng_ốc sạch_sẽ phố đi,1,1,1,1,2
Tran T. T. T.,Đà Lạt,Cereja Hotel & Resort Dalat,9.1,tuyệt_vời nghỉ_dưỡng phòng khung_cảnh hồ tuyền lâm đẹp ngắm bình_minh sương_mù không_cần đi không_khí trong_lành nhân_viên thân_thiện giá phòng hợp_lý không_quá sân rộng xe_hơi trung_tâm thành_phố 10 km du_lịch thác datanla thiền viện trúc_lâm dịch_vụ thuê xe_máy dịp mùa mai đào nở,1,1,0,1,2
Tien T.,Phan Thiết,Rạng Garden Beach Side Resort,8.6,phòng dùm gia_đình đi nghỉ_mát người_nhà phòng_ốc rộng đồ ăn phòng lầu yếu phòng đất không_chốt cửa ngập nước_biển ngắm không_tắm người_nhà phòng 107 nhát 27 2872020,1,1,0,1,0
Vo T. T. T.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,phục tốt hài_lòng lắm,1,0,0,0,2
Tran D. H.,Huế,DMZ Hotel,8.5,tốt dịch_vụ tốt vị_trí sông hương,1,0,0,1,2
Nguyen N. D.,Vũng Tàu,Khu nghỉ dưỡng Holiday Inn Hồ Tràm,10.0,gia_đình thật_sự hài_lòng kỳ nghỉ khu_nghỉ_mát dịp cảm_ơn ivivu khách_sạn holiday inn hồ tràm,0,0,0,0,2
Thu T.,Hà Nội,Hanoi Charming House,6.0,vòi_sen hỏng nhà_vệ_sinh tiếng ồn tủ_lạnh hỏng,0,1,0,1,0
Tran Q. H.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,khách_sạn dịch_vụ khách_sạn ok,1,1,0,0,2
Nguyen H. H.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,9.0,hài_lòng khách_sạn nhân_viên dịch_vụ tốt nghỉ tuyệt_vời,1,1,0,0,2
Le T. T.,Huế,Century Riverside Hue,9.7,hài_lòng kỳ nghỉ,0,0,0,0,2
Nguyen T. N. H.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,9.0,chúng_tôi chuyến tốt,0,0,0,0,2
Dinh T. T.,Đà Lạt,Vietsovpetro Dalat Hotel,8.5,thoáng mát sạch_sẽ tuyệt khung_cảnh,0,1,1,1,2
Thi T. D. N.,Nha Trang,Melissa Hotel Nha Trang,8.5,phòng hình rộng_rãi lễ_tân thân_thiện nhiệt_tình,1,1,0,0,2
Nguyen T. D.,Phú Quốc,Radisson Blu Resort Phu Quoc,9.1,khách_sạn chuẩn 5 dịch_vụ tốt nhân_viên nhiệt_tình bãi biển sạch đẹp,1,0,1,1,2
Huy H.,Nha Trang,Rex Hotel and Apartment,9.4,chúng_tôi kỳ_công_tác thú_vị phòng ban_công thoáng mát khung_cảnh đẹp tuy_nhiên tầng 8 wifi tắm_hơi yếu khắc_phục ngoài_ra tất_cả ổn,0,1,1,1,2
Le T. D.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.0,ăn ngon phòng hơi cũ mũi hồ bơi bãi biển đẹp,1,1,1,1,1
Tran T. N. H.,Đà Nẵng,Da Nang – Mikazuki JAPANESE RESORTS & SPA,9.4,khu_nghỉ_mát đẹp phòng sạch hiện_đại công_viên ổn nhân_viên nhiệt_tình dễ_thương bữa trưa nhà_hàng đông kinh_khủng_khiếp đợi giá_cả hơi overprice chất_lượng đông trưa set lunch không_cho gọi món ăn tối hài_lòng xe grab khách_sạn gọi taxi,1,1,1,0,1
Do T. P. A.,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,10.0,gia_đình hài_lòng,0,0,0,0,2
Pham T. T.,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,10.0,khách_sạn tốt phòng_ốc thoải_mái nhân_viên ivivu hỗ_trợ nhiệt_tình nhanh_chóng,1,1,0,0,2
Nguyen H. H.,Hồ Chí Minh,Khách sạn DDA Quận 1,8.5,đi trải_nghiệm,0,0,0,0,1
Hang H.,Hạ Long,FLC Halong Bay Golf Club & Luxury Resort,9.4,khách_sạn rộng_rãi đẹp bể_bơi trời tuyệt_vời ăn ngon sức_chứa nhận_phòng trả_phòng ăn bơi đông khách_sạn hơi biển đi ô_tô biển bãi cháy,1,1,0,1,1
Nguyen T. V.,Vũng Tàu,Khu nghỉ dưỡng Six Senses Côn Đảo,10.0,dịch_vụ khách_sạn ok lắm nhân_viên tư_vấn ivivu nhiệt_tình,1,0,0,0,2
Huynh T. N.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.0,hài_lòng,0,0,0,0,2
Dinh T. T.,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,6.2,tiếng khách_sạn 4 hồ bơi bé buffet món lễ_tân thân_thiện wifi phòng kém,1,1,0,0,0
Nguyen N.,Vũng Tàu,Khách sạn Hoàng Yến,9.1,phòng đôi giá tuần 275 k ok phòng đơn tệ vách tường tróc xấu,0,1,0,0,0
Vu T. P.,Quy Nhơn,Khách sạn Hoàng Yến 1 Quy Nhơn,5.4,khách_sạn không_đủ tiêu_chuẩn 4 dịch_vụ không_tiêu_chuẩn khách_sạn 3 tự_phong 4 3,1,0,0,0,0
Nguyen T. T.,Đà Lạt,Khách sạn Phương Uyên Đà Lạt,9.1,khách_sạn trung_tâm phòng_ốc có_vẻ tốt giá,0,1,0,1,1
Vu T. H.,Hạ Long,Saigon Halong Hotel,8.8,phòng biệt_thự thoải_mái thoáng mát tội hơi lễ_tân bữa ngon nhân_viên phục_vụ nhiệt_tình,1,1,0,0,2
Hoang N.,Đà Nẵng,Khách sạn Royal Charm,9.7,phòng sạch_sẽ nhân_viên thân_thiện nhất_định,1,0,1,0,2
Nguyen T. A. L.,Hội An,Golden River Hotel,8.5,giá_cả hợp_lý tuy_nhiên bữa ăn ngon lắm phòng không_cấp uống một_số khách_sạn,1,1,0,0,0
Nguyen V. T.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,8.0,vinpearl 5 tốt tuy_nhiên vinpearl phú quốc không_được đẹp nha trang ok phòng tư_vấn ivivu hỗ_trợ nhanh_chóng nhiệt_tình đi tiếp_tục liên_hệ ivivu giá phòng tốt,1,1,1,0,2
Anh T. N.,Phan Thiết,Phan Thiet Ocean Dunes Resort,8.5,hài_lòng thoải_mái lịch,1,0,0,0,2
Oanh O.,Huế,The Sunriver Boutique Hotel Hue,5.5,dịch_vụ không_tốt phòng nóng máy sấy không_có mong cải_thiện,1,1,0,0,0
Le T. T. N.,Nha Trang,An Lâm Retreats Ninh Vân Bay,8.0,bãi biển hôm sạch,0,0,1,1,0
Huynh M. T.,Hà Nội,Ma Coeur Boutique Hotel,6.4,khóa phòng hư cũ ga nệm bẩn tiền_sảnh lộn_xộn nhân_viên nhiệt_tình thân_thiện,1,1,1,0,1
Nguyen T. T. A.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,10.0,hài_lòng chuyến đi chất_lượng khách_sạn tốt phòng đẹp rộng_rãi nhân_viên ivivu hỗ_trợ nhanh_chóng chu_đáo,1,1,0,0,2
Nguyen C. T.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,10.0,khu nghỉ_dưỡng đẹp yên_tĩnh,0,1,0,0,2
Nguyen C. T.,Vũng Tàu,Khu nghỉ dưỡng Holiday Inn Hồ Tràm,10.0,chuyến đi nghỉ dưỡng hài_lòng lắm,0,0,0,0,2
Le T. H.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,tuyệt_vời,0,0,0,0,2
Nguyen T. T. H.,Vũng Tàu,Khách sạn Fusion Suites Vũng Tàu,10.0,tất_cả phòng ok dịch_vụ tốt tư_vấn phòng không_phải chờ,1,1,0,0,2
Nguyen N.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,5.1,phòng chậm_trễ nhân_viên chuyên_nghiệp phòng không_xứng tiền_phòng cạnh nói_chuyện bình_thường phòng 100_% không_có riêng_tư,1,1,0,0,0
Nguyen T. T. H.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),10.0,khu_nghỉ_mát đẹp lắm xe di_chuyển sạch_sẽ,1,1,1,0,2
Tran T. M. T.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,phòng đẹp chất_lượng tốt nhân_viên khách_sạn ivivu ok,1,1,0,0,2
Doan T. H.,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,10.0,tư_vấn phòng đi 24,1,0,0,0,2
Pham H. T.,Vũng Tàu,Oceanami Villas & Beach Club,6.4,đồ ăn đông đi ăn ăn khách_sạn bắt xếp_hàng đứng cửa kêu đợi chỗ đứng lớ nga lớ_ngớ cửa ăn bực,1,0,0,0,0
Hoang T. N.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.4,khách_sạn vị_trí đẹp trục bờ biển nha trang tháp trầm tầm 1 km khách_sạn ngắm trọn đường bờ biển cửa_sông phòng to tiện_nghi thảm mùi ẩm chút granit sàn ổn cảnh_quan phòng đẹp ăn ngon thoải_mái hồ bơi hơi buồn_tẻ xíu ghé,1,1,1,1,2
Le V. H.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,9.5,chuyến đi ok phòng sạch_sẽ dịch_vụ tốt,1,0,1,0,2
Phan T. H.,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,10.0,khách_sạn nằm khu vui_chơi nhân_viên nhiệt_tình thức_ăn ngon hài_lòng,1,0,0,1,2
Pham T. T. H.,Hồ Chí Minh,ACE Hotel Saigon,4.9,tệ máy_lạnh ồn phòng hẹp không_có bồn_tắm giường đôi 2 giường ghép đồ ăn dở món phòng ăn_nóng không_bằng phòng_ăn 1 gia_đình tiện_nghi kém không_sạch_sẽ tuy_nhiên 1 tốt giá uống tủ_lạnh rẻ,1,1,1,0,0
Bui X. T.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,sử_dụng dịch_vụ ivivu tốt chuyến đi ok không_vấn_đề,1,0,0,0,2
Nguyen T. T. H.,Phú Quốc,JW Marriott Phu Quoc Emerald Bay Resort & Spa,9.5,dịch_vụ chu_đáo phòng đẹp tiện_nghi,1,1,0,0,2
Huyen H.,Phan Thiết,Hai Yen Family Resort,9.4,lễ_tân thân_thiện nhiệt_tình khách_sạn sạch_sẽ thoáng mát,1,1,1,0,2
Nguyen T. T. H.,Đà Lạt,Khách Sạn LADALAT,10.0,nhân_viên dễ_thương phục_vụ tốt,1,0,0,0,2
Phuong P.,Đà Nẵng,Khu nghỉ dưỡng Risemount Premier Đà Nẵng,9.0,khách_sạn thiết_kế đẹp hồ bơi thoải_mái phòng đẹp tội hơi biển,0,1,0,1,2
Thi T. H. N.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,8.5,khách_sạn rộng_rãi sạch_sẽ nằm trung_tâm chợ đầm quán ăn tiếng nhân_viên phục_vụ bảo_vệ nhiệt_tình trừ 1 áo_vàng phòng ăn tầng 3 muỗng sữa giùm đồ đi trông sang_trọng tụi nhân_viên đem đồ tận bàn,1,1,1,1,2
Vu T. N.,Hội An,Khách sạn Thanh Bình 2,10.0,một_chút thiếu_sót phòng 3 tiện_nghi dép khăn 2 1 không_đủ tiện_nghi,0,1,0,0,0
Pham T. H.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,8.0,khách_sạn ok ivivu phòng tiện,0,1,0,0,1
Vo T. N.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,8.7,vị_trí khách_sạn đẹp sát biển nhân_viên tư_vấn nhiệt_tình vui_vẻ cơ_hội,1,0,0,1,2
Phan T. T. H.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,đánh_giá khách_sạn nhân_viên chu_đáo,1,1,0,0,2
Nguyen T. H.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,8.0,vui,0,0,0,0,2
Nguyen T. V.,Phan Thiết,Resort Poshanu,10.0,great stay poshanu khu_nghỉ_mát đội_ngũ nhân_viên thân_thiện chu_đáo giá_cả hợp_lý mong_đợi buffet ăn tốt nhà_hàng tầm biển tuyệt_vời phòng sạch_sẽ 1 đêm không_đủ một_chút,1,1,1,1,2
Vu T. H.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.0,khách_sạn ok nhân_viên không_vấn_đề phòng sát khu xây_dựng ồn không_thể ngủ khách_sạn có_thể tinh_ý chủ_động xếp phòng khu xây_dựng,1,1,0,0,0
Le T. T.,Phú Quốc,JW Marriott Phu Quoc Emerald Bay Resort & Spa,10.0,đi vui dịch_vụ tốt hài_lòng,1,0,0,0,2
Le T. T.,Quy Nhơn,Muong Thanh Quy Nhon Hotel,6.6,phòng tầng 6 đường thoát mùi,0,0,1,0,0
Tran B. N.,Phú Quốc,Muong Thanh Luxury Phu Quoc Hotel,9.7,chúng_tôi đi du_lịch gia_đình 1 bé 2 5 phòng rộng thoải_mái hồ bơi rộng thức_ăn ăn trưa nấu_ăn ngon mặc_dù giá_cả hơi khách_sạn 4 sao_vậy tốt tuy_nhiên khách_sạn khu_biệt_lập trung_tâm thích_hợp gia_đình nghỉ_dưỡng khách_sạn xe rước trung_tâm chợ đêm dinh đăng_ký không_sẽ không_có chỗ đi taxi,1,1,0,1,2
Tran T. V.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.0,khách_sạn tốt sạch_sẽ tuy_nhiên hơi muỗi khách_sạn hơi vắng tổ_chức buffet đầy_đủ nhân_viên ivivu tốt hỗ_trợ,1,1,1,0,2
Nguyen T. T. H.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,ok,1,1,1,0,1
Nguyen T. S.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,9.0,giá dịch_vụ ăn_uống không_đa_dạng món phòng ok,1,1,0,0,0
Le T. D.,Nha Trang,Rex Hotel and Apartment,9.4,phù_hợp kỳ nghỉ 2 mẹ phòng sạch_sẽ tuy_nhiên biển,0,1,1,0,1
Nguyen T. T.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.0,hồ bơi xuống_cấp tróc gạch xước tay_chân bơi,0,1,0,0,0
Nguyen T. Q. N.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,hồ bơi khách_sạn đẹp hoành_tráng phòng ok bồn_tắm tuyệt_vời nhân_viên khách_sạn ivivu mấy nhiệt_tình,1,1,0,0,2
Nguyen K. D.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,khu_nghỉ_mát phục_vụ tốt lắm,1,0,0,0,2
Bui T. T. T.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),8.0,đi phòng đẹp tốt phòng cũ đồ_đạc phòng cũ khách_sạn vắng lẽ nâng_cấp hạng phòng 1 xíu sau_này nhân_viên phục_vụ chu_đáo tốt ăn_uống ngon,1,1,0,0,1
Tran T. M.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,10.0,dịch_vụ tốt nhân_viên nhiệt_tình hỗ_trợ tốt hài_lòng,1,0,0,0,2
Nguyen H. T.,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,9.4,tham_quan tốt nhân_viên thân_thiện thoải_mái đi công_tác tốt,1,0,0,1,2
Truong T. T.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,6.0,đi cân_nhắc khu_nghỉ_mát khu_nghỉ_mát 1 4 không_hiểu nổi tiêu_chuẩn 4 không_có bãi_biển tắm tắm biển lội khu_nghỉ_mát đồ ăn dở 2 thực_đơn y_chang món đường đi khu ăn bốc_hơi không_hài_lòng đi google đánh_giá kẻo phí tiền oan,1,1,0,1,0
Nguyen T. T. T.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,10.0,cảm_ơn trâm gia_đình 1 chuyến nghỉ_dưỡng vui_vẻ thoải_mái nhất_định ivivu,0,0,0,0,2
Trinh T.,Nha Trang,Rex Hotel and Apartment,9.4,phòng siêu dự_kiến phòng đầy_đủ tiện_nghi thậm_chí bếp,0,1,0,0,2
Thuy T.,Đà Nẵng,Angel Hotel Danang,9.7,kỳ nghỉ 3 đà nẵng app khách_sạn đắn_đo mãi khách_sạn angel phòng sạch_sẽ thoáng mát y_như hình giá_cả phải_chăng 2 bữa ngủ nướng ăn thưởng_thức bữa khách_sạn nhất_định thưởng_thức anh_chị nhân_viên bảo_vệ nhiệt_tình vui_vẻ bảo_vệ vali tận phòng đi vali xe giúp dịp chắc_chắn đà nẵng khách_sạn,1,1,0,0,2
Van A.,Hội An,Lasenta Boutique Hotel Hoian,10.0,trải_nghiệm thú_vị cảm_ơn tất_cả,0,0,0,0,2
Nguyen T. T. H.,Nha Trang,Melissa Hotel Nha Trang,9.3,ok dịp khách_sạn,1,1,1,0,1
Nguyen T. N. H.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,chuyến đi tốt,0,0,0,0,2
Do T. H.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,8.0,phòng ốc rộng_rãi sân_chơi phù_hợp nghỉ_dưỡng thức_ăn không_được ngon,1,1,0,0,1
Nguyen H. N.,Huế,Phong Nha Hotel Hue,8.5,khách_sạn yêu nhân_viên thân_thiện tốt_đẹp,1,1,0,0,2
Nguyen M. D.,Đà Lạt,Vietsovpetro Dalat Hotel,9.1,khách_sạn tiện_nghi sạch_sẽ khung_cảnh đẹp mở_cửa ban_công thoáng mát toàn_bộ quang_cảnh đà lạt thơ_mộng bữa đầy_đủ chất_lượng ngon_miệng thái_độ phục_vụ tốt tuy_nhiên phòng tắm bồn đôi_khi nóng điều_chỉnh tắm bồn hư bịt nhìn_chung tốt đồng_tiền đà lạt vietsovpetro nghỉ_ngơi thư_giãn,1,1,1,1,2
Nguyen T. K. A.,Nha Trang,Khu nghỉ dưỡng Fusion Cam Ranh,6.0,kiến_trúc tổng_thể hài_hòa_hợp_lý nội_thất phòng cũ hỏng đồ ăn bình_thường nhân_viên khách_sạn ok tư_vấn ivivu hài_lòng,1,1,1,0,1
Nguyen T. T.,Quy Nhơn,Anya Hotel Quy Nhon,8.5,1 đêm thời_gian dịch khách_sạn vắng_vẻ phòng_ốc ok sạch_sẽ nhân_viên thân_thiện khung_cảnh đẹp 1 không_hiểu hành_lang tầng 20 2 bàn chật lối đi cảm_giác không_gọn_gàng ăn set thực_đơn ok,1,1,0,1,1
Le Q. T.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,10.0,cảm_ơn ivivu ms diễm giúp gia_đình kỳ nghỉ tuyệt_vời,0,0,0,0,2
Nguyen T. L.,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,10.0,hài_lòng khách_sạn khách_sạn tốt nhân_viên tư_vấn nhiệt_tình tốt,1,1,0,0,2
Nguyen T. T.,Phan Thiết,Sea Links Beach Resort & Golf,9.1,bữa món không_ngon lắm,1,0,0,0,0
Tran Q. T.,Đà Lạt,Khách sạn Phương Uyên Đà Lạt,8.8,chất_lượng ok giá_thành ổn ok,0,1,0,0,2
Linh L.,Đà Nẵng,Khách sạn Royal Charm,8.5,khách_sạn sạch nhân_viên bảo_vệ trẻ nhiệt_tình tuy_nhiên giường hơi kêu nằm không_thoải_mái lắm,1,1,1,0,1
Tran T. B.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,phòng victoria phan_thiết mùi thơm thoang_thoảng dễ_chịu,0,0,1,0,2
Thanh T.,Hồ Chí Minh,Ruby Saigon Hotel,5.1,thái_độ nhân_viên không_tốt phòng không_đẹp,1,1,0,0,0
Nguyen M. P.,Phú Quốc,Vinpearl Discovery Wonderworld Phú Quốc,8.0,đồ ăn thay_đổi không_nhiều dịch_vụ đi_lại phụ_thuộc xe túc_túc gọi xe cá_nhân đi mát_xa chờ 1 tiếng xe phòng nghỉ bất_tiện không_thể đi tiếp khu safari mặc_dù mua vé xe_điện vip đi show biểu_diễn không_còn xe túc_túc chờ 30 phút không_có xe đi trời nắng đông,1,0,0,1,0
Nguyen M. T.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,9.0,khách_sạn tốt đẹp thoải_mái nhân_viên ivivu làm_việc nhanh_chóng chu_đáo thái_độ lịch_sự nhiệt_tình vô_cùng hài_lòng liên_hệ,1,1,0,0,2
Nguyen T. D.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,10.0,khu nghỉ_dưỡng đẹp chất_lượng phục_vụ tốt,1,1,0,0,2
Ngoc T. N.,Đà Nẵng,GIC Luxury Hotel And Spa,9.7,món khoái_khẩu chuyến đi ngoại_trừ dép_lê ghét dép_lê,1,1,0,0,1
Ngoc T. N.,Hà Nội,Green Hotel & Apartment HN,6.3,nhà_vệ_sinh cũ khăn_tắm vết ố,0,1,1,0,0
Le T. T.,Đà Lạt,Khách sạn Hồng Tâm Đà Lạt,8.5,khách_sạn sạch_sẽ chủ khách_sạn thân_thiện dịp đi ghé,1,0,1,0,2
Trinh T.,Phan Thiết,Nohana Hotel (Former Y Khoa Hotel),10.0,tuyệt ổn khách_sạn nhiệt_tình phòng_ốc sạch_sẽ gọn_gàng,1,1,0,0,2
