User_name,Location_hotel,Hotel_name,Rating,Comment,Service,Infrastructure,Sanitary,Location,Attitude
Tien T.,Đà Nẵng,Khu nghỉ dưỡng Risemount Premier Đà Nẵng,10.0,rất ok nhân_viên phục_vụ tốt nhiệt_tình,1,0,0,0,2
Le T. H. T.,Phú Quốc,JW Marriott Phu Quoc Emerald Bay Resort & Spa,10.0,khu_nghỉ_mát khá ok,0,1,0,0,2
Bui T. N.,Hạ Long,Ivy Hotel - Ha Long,9.7,chủ khách_sạn thực_sự dễ mến luôn phòng nghỉ sang chảnh đầy_đủ tiện_nghi lần tới nếu có cơ_hội sẽ ghé thăm,1,1,0,0,2
Le T. H.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,9.0,phòng nghỉ thoải_mái sạch_sẽ đầy_đủ tiện_nghi giường rộng và thoải_mái không_gian bên ngoài đẹp thoáng mát,0,1,1,1,2
Nguyen T. N.,Phú Quốc,Khu nghỉ dưỡng Premier Village Phu Quoc Managed By Accor,10.0,thời_tiết không_tốt lắm do hướng gió thổi nên ở bờ biển không_sạch còn về cách phục_vụ của khách_sạn rất tốt,1,0,1,1,1
Nguyen T. N. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,tôi đặt chuyến đi cho ba_mẹ đi nghỉ dưỡng chuyến đi rất tốt về ba_mẹ tôi rất vui_vẻ cảm_ơn ivivu nhé,0,0,0,0,2
Nguyen T. H. T.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,10.0,dịch_vụ tốt,1,0,0,0,2
Nguyen T. T. M.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,8.0,phòng ốc dịch_vụ tại khu nghỉ_dưỡng khá tốt thái_độ phục_vụ thân_thiện tuy_nhiên bãi biển hơi dơ không_được dọn sạch_sẽ ngoài_ra chị rất hài_lòng về khu nghỉ_dưỡng này,1,1,1,0,2
Tran T. P.,Nha Trang,Khách sạn Senkotel Nha Trang,8.2,khách_sạn ổn tuy_nhiên cách_âm kém,0,1,0,0,0
Thanh H.,Hà Nội,Khách sạn Hanoi Sunshine,10.0,khách_sạn phòng ok có bạn shark nhân hỗ_trợ tốt sẽ gặp lại,1,1,0,0,2
Nguyen T. A. T.,Hội An,Hội An Việt House Homestay,6.3,đèn phòng cứ mờ_mờ nên mình cảm_thấy không_thoải_mái 7 giờ mình về phòng cứ âm_u,0,1,0,0,0
Bui T. M. L.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,dịch_vụ khách_sạn ok mình cảm_thấy hài_lòng khung_cảnh đẹp nhân_viên phục_vụ chu_đáo nhân_viên tư_vấn nhanh_nhẹn và chuyên_nghiệp,1,0,0,1,2
Do T. T.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,buffet sáng không_phong_phú,1,0,0,0,0
Nguyen T. H.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,9.0,khách_sạn tốt dịch_vụ thoải_mái nhưng hơi nhiều muỗi nhân_viên phục_vụ cũng nhiệt_tình dịch_vụ của ivivu hỗ_trợ rất tốt và nhiệt_tình,1,1,1,0,2
Nguyen T. X. H.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,hài_lòng nhưng dịch_vụ massage 15 phút chỉ massage được có 10 phút thôi nhân_viên tư_vấn của ivivu nhiệt_tình chịu_khó,1,0,0,0,1
Cuong C.,Phan Thiết,Resort Poshanu,9.4,nơi tốt để có một kỳ nghỉ bãi biển đẹp hồ bơi đẹp và thức_ăn ngon phòng đẹp sạch_sẽ và nhân_viên thân_thiện chỉ cần một điểm cần cải_thiện là cần thay_đổi phòng khóa,1,1,1,1,2
Tran H. T.,Vũng Tàu,Khách sạn Tháng Mười,5.1,phong không_tien nghi không_sạch_sẽ,0,1,1,0,0
Hoang A.,Hà Nội,Dal Vostro Hotel & Spa,9.7,tôi đã có một thời_gian ở hà_nội tuyệt_vời khi lựa_chọn dal vostro hotel và mát_xa khách_sạn nằm ở vị_trí rất thuận_tiện và yên_tĩnh phòng_ốc mới sạch_sẽ và thiết_kế hợp_lý nhân_viên khách_sạn đều rất nhiệt_tình và giúp_đỡ tôi rất nhiều đây là khách_sạn tốt nhất tôi từng ở tại hà nội và chắc_chắn sẽ quay lại lần sau,1,1,1,1,2
Nguyen T. N. L.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,chuyến đi tuyệt_vời,0,0,0,0,2
Huong H.,Phan Thiết,Sea Links Beach Resort & Golf,10.0,mọi thứ đều tuyệt_vời chỉ tiếc là biển rất xa đi bằng xe_điện sau đó cũng phải đi bộ xa,1,1,1,1,2
Duc D. N.,Huế,Melia Vinpearl Hue,10.0,khách_sạn đẹp ăn sáng ngon khung_cảnh đẹp nội_thất đẹp đủ trang_thiết_bị nhược thang_máy chậm đợi lâu,1,1,0,1,2
Dao T. L.,Đà Nẵng,Khu nghỉ dưỡng Furama Đà Nẵng,10.0,địa_điểm nghỉ_dưỡng tuyệt_vời,0,0,0,0,2
Duong T. T. H.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,rất hài_lòng với chu_đáo,1,0,0,0,2
Nguyen B. H.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,10.0,khách_sạn mới nội_thất đẹp phòng_ốc sạch và tiện_nghi nhân_viên ân_cần phục_vụ tốt,1,1,1,0,2
Tran M. T.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,10.0,mình thấy khách_sạn thiết_kế phòng_ốc ở rất thoải_mái nhân_viên và dịch_vụ rất tốt,1,1,0,0,2
Huynh T. H.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,10.0,dịch_vụ ok nhân_viên ivivu hỗ_trợ nhiệt_tình,1,0,0,0,2
Tran A. T.,Phú Quốc,Vinpearl Discovery Wonderworld Phú Quốc,10.0,chất_lượng khách_sạn tốt phòng đẹp nhân_viên nhiệt_tình,1,1,0,0,2
Huynh T. T.,Quy Nhơn,Hoang Yen Canary Hotel Quy Nhon,6.1,nhân_viên phục_vụ từ bảo_vệ lễ_tân dọn phòng rất dễ_thương nhiet tinh tốt_bụng đáp_ứng tốt nhu_cầu của khách ăn sáng quá tệ chỉ có bánh_mì ốp la mì gói xào và mì nước với dăm_ba miếng thịt mình ở 2 đêm bỏ luôn ăn sáng ngày thứ 2 phòng_ốc phòng 702 tạm được rộng_rãi sạch_sẽ cách bày trí chưa được khoa_học mưa lớn nước tạt ở các cửa nên chèn giẻ thấm nước bên dưới các cửa trông luộm_thuộm đèn hành_lang quá sáng nhưng lại không_có rèm nhờ nhân_viên tắt đèn mới ngủ được nước xả rất lâu mới nóng,1,1,1,0,2
Tran T. D.,Đà Nẵng,Khách sạn Royal Charm,9.7,phòng khá ổn cho đôi mới cưới đi tuần_trăng_mật từ lễ tuân đến bác bảo_vệ rất hòa_nhã thân_thiện có cơ_hội sẽ đến khách_sạn đặt phòng lần nữa,0,1,0,0,2
Huynh T. H.,Phú Quốc,Khu Nghỉ Dưỡng Best Western Premier Sonasea Phú Quốc,10.0,chuyến đi mình rất hài_lòng thoải_mái và nhân_viên rất chu_đáo,1,0,0,0,2
Nguyen H. D.,Đà Nẵng,Khách sạn Royal Charm,8.8,phòng sạch_sẽ tiện_nghi lễ_tân thân_thiện,0,1,1,0,2
Nguyen T. M. T.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,8.5,phục_vụ và phòng_ốc ổn tôi khá hài_lòng,1,1,0,0,2
Nguyen D. D.,Đà Nẵng,Khu nghỉ dưỡng Furama Đà Nẵng,10.0,hài_lòng hết nhân_viên ivivu tốt đấy,1,1,1,0,2
Le Q. H.,Quy Nhơn,Hong Diep Hotel Quy Nhon,8.5,tốt sạch_sẽ thoáng mát rộng_rãi thoải_mái,0,1,1,0,2
Le T. H.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,8.0,điểm cộng của khu_nghỉ_mát là phòng ở đẹp riêng_tư bãi biển dài rộng điểm trừ là thức_ăn trưa và tối tại nhà_hàng trong khu_nghỉ_mát không_ngon tôi đã đến phú quốc 4 lần và lần nào cũng chọn các nơi khác nhau để ở fusion là nơi chế_biến món ăn chán nhất trong các khu_nghỉ_mát tôi đã ở,1,1,0,1,1
Nguyen T. T. P.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,rất hài_lòng,0,0,0,0,2
Nguyen T. V.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,tôi thấy chuyến đi rất tốt thoải_mái và dễ_chịu cảm_ơn ivivu nhé,0,0,0,0,2
Dang T. T.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),10.0,kỳ nghỉ tuyệt_vời đúng nghĩa dịch_vụ cực tốt và thân_thiện mặc_dù phong_cảnh chưa hoàn_thiện hết nhưng bù lại hồ khoáng lớn nhất đna và khu tắm khoáng tắm bùn rất thích highly recommend mọi người đến đây nên mua thêm combo để trải_nghiệm hết các dịch_vụ ở đây nếu có dịp lần sau mình cũng vẫn sẽ quay lại,1,0,0,1,2
Dinh T. T.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,9.0,phòng và dịch_vụ điều ok ivivu hỗ_trợ tốt,1,0,0,0,2
Le T. T. N.,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,10.0,khách_sạn rất ok nhân_viên nhiệt_tình và dễ_thương ️,1,1,0,0,2
Nguyen L. T.,Đà Lạt,Khách Sạn LADALAT,10.0,khách_sạn đẹp nhưng không_được cách_âm nên hơi ồn,0,1,0,0,1
Minh M.,Phan Thiết,Rạng Garden Beach Side Resort,6.0,thức_ăn không_ngon nhân_viên tiếp khách thái_độ khó_chịu không_nhiệt_tình xếp phòng khung_cảnh không_đẹp như hình nhà_vệ_sinh nước rất yếu,1,1,0,1,0
Nguyen M. H.,Đà Lạt,Khách Sạn LADALAT,7.0,vị_trí phù_hợp chuyến đi của chị 4 phòng chị đặt xa nhau đối_diện nhà_vệ_sinh hồ bơi đang sửa_chữa nhân_viên rất nhiệt_tình,1,1,0,1,0
Nguyen D.,Đà Lạt,Khách Sạn LADALAT,10.0,khách_sạn có dịch_vụ chúng_tôi đã có chuyến đi vui_vẻ cảm_ơn ivivu,1,0,0,0,2
Le T. H.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,xin cảm_ơn các nhân_viên của ivivu đặc_biệt là bạn vân đã giúp gia_đình tôi có một kỳ nghỉ vui_vẻ ̉ đáng nhớ tuy có một_chút trục_trặc ban_đầu nhưng bạn vân và các bạn nhân_viên khác của ivivu đã rất nỗ_lực và kịp_thời tìm cách giải_quyết làm hài_lòng khách_hàng tôi sẽ tiếp_tục sử_dụng dịch_vụ_̣ của ivivu và giới_thiệu cho người_thân bạn_bè,1,0,0,0,2
Pham Q. H.,Nha Trang,Vinpearl Condotel Beachfront Nha Trang,10.0,rất tốt chuyến đi tốt_đẹp,0,0,0,0,2
Thi M. T. H.,Hà Nội,MK Premier Boutique Hotel,9.7,phòng rộng nhận_phòng nhanh gọn thật thích chỉ vài bước là tới khu tạ hiên ốc trang,1,1,0,1,2
Nguyen T. H. L.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,10.0,mình rất hài_lòng,0,0,0,0,2
Nguyen K. C.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,8.0,ổn,0,0,0,0,1
Nguyen S. T.,Quy Nhơn,Hoang Yen Canary Hotel Quy Nhon,8.8,khách_sạn vào mùa dịch nên vắng nhân_viên nhiệt_tình phòng đẹp so với mức giá vì mình đi công_việc nên cũng không_quá cầu_kỳ,1,1,0,0,2
Luong T. H.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,tôi đặt nhiều lần bên ivivu rồi lần nào cũng suôn_sẻ và hài_lòng dịch_vụ tốt các bạn đều dễ_thương,1,0,0,0,2
Nguyen T. T. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,nhân_viên ivivu hỗ_trợ rất rất là tốt nhân_viên rất dễ_thương và chu_đáo tôi thích cách làm_việc của ivivu lần sau chắc_chắn sẽ quay lại ivivu còn về khách_sạn thì tôi không_có phàn_nàn gì đẹp thoải_mái nhân_viên lịch_sự hiếu_khách dịch_vụ của ivivu và khách_sạn hoàn_toàn xứng_đáng được 1010,1,1,0,0,2
Nguyen T. D.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,10.0,phòng đẹp nhân_viên chu_đáo nhưng khá ít dịch_vụ,1,1,0,0,2
Van T. N.,Nha Trang,Rex Hotel and Apartment,9.4,phòng rất rộng và đẹp dịch_vụ tốt,1,1,0,0,2
Tran T. M. H.,Hạ Long,Khách sạn Wyndham Legend Halong,8.5,phòng ốc rộng_rãi đẹp sang_trọng nhân_viên lịch_sự chuyên_nghiệp bữa sáng ngon và buffet nhiều lựa_chọn khách_sạn có khung_cảnh biển sun và cầu bãi cháy rất nên_thơ nói_chung giá_cả hợp_lý,1,1,0,1,2
Le T. T. T.,Đà Nẵng,The Garden Hotel and Apartment,6.0,khách_sạn bí cũ cảm_thấy cực_kỳ không_hài_lòng,0,1,0,0,0
Nguyen T. Q.,Hạ Long,Khách sạn D'Lecia Ha Long,10.0,khách_sạn ổn nhân_viên thân_thiện gần trung_tâm mọi người nên tới và cảm_nhận,1,1,0,1,2
Nguyen H.,Vũng Tàu,Khách sạn Fusion Suites Vũng Tàu,10.0,ok,0,0,0,0,1
Nguyen T. D.,Phú Quốc,JW Marriott Phu Quoc Emerald Bay Resort & Spa,10.0,dịch_vụ tại jw thì không_chê vào đâu được mọi thứ rất ok còn ivivu do là ngày cuối tuần không_có ca trực của bạn hà nên liên_hệ hơi khó tôi gọi bạn không_nghe nhưng qua hôm sau đã có bạn liên_hệ và hỗ_trợ tôi mua hành_lý,1,1,1,0,2
Huyen H.,Nha Trang,Khách sạn Senkotel Nha Trang,8.5,xịn xịn nhân_viên nhiệt_tình khách_sạn sạch vị_trí giao_thông thuận_tiện,1,0,1,1,2
Nguyen H. A.,Đà Nẵng,Khu nghỉ dưỡng Melia Đà Nẵng Beach,10.0,tôi đánh_giá khách_sạn này với 3 từ sạch xịn sang bạn tâm làm đặt phòng cho tôi nhanh_nhẹn nhiệt_tình,1,1,1,0,2
Ngo T. T.,Phan Thiết,Sea Links Beach Villas Phan Thiết,7.0,ở biệt_thự sea links ra biển hơi xa mặc_dù có xe_điện đưa_đón,0,0,0,1,1
Le T. A.,Hồ Chí Minh,Ky Hoa Hotel Saigon,5.8,vị_trí đẹp gần trung_tâm thành_phố toàn_bộ khách_sạn lớn và có bãi đậu xe riêng nhược_điểm phòng đã bốc mùi quá nhiều muỗi giá quá cao cho chất_lượng phòng,0,1,1,1,1
Nguyen T. T.,Nha Trang,Melissa Hotel Nha Trang,10.0,cảm_ơn khách_sạn là một nơi đáng để trải_nghiệm cho mọi người phòng sạch_sẽ gần biển khung_cảnh đẹp giá đặt trên app thì siêu iu luôn,0,0,1,1,2
Thu T.,Phan Thiết,Resort Poshanu,10.0,nơi đẹp với khu vườn và bãi_biển mỗi boongalô đều có ban_công lớn và được trang_bị tốt chắc_chắn sẽ trở_lại lần sau,0,1,1,1,2
Nguyen K. C.,Đà Nẵng,Khu nghỉ dưỡng Melia Đà Nẵng Beach,8.0,khu nghỉ_dưỡng đẹp nhưng có khu_vực nhỏ đang xây_dựng nhân_viên phục_vụ tốt,1,1,0,0,2
Pham H. H.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,khu_nghỉ_mát đẹp bãi biển sạch nhân_viên phục_vụ chu_đáo phòng đẹp nhân_viên ivivu tư_vấn nhanh và có hỗ_trợ những thắc_mắc trong quá_trình đi,1,1,1,1,2
Phuong T.,Đà Lạt,Vietsovpetro Dalat Hotel,6.0,wifi khách_sạn quá yếu gần như là không_có ăn sáng rất ít món nhà_vệ_sinh không_có hút mùi phòng không_có điều_hòa,1,1,1,0,0
Thi T. N.,Nha Trang,Rex Hotel and Apartment,8.8,phòng ốc sạch_sẽ nhân_viên thân_thiện,1,0,1,0,2
Nguyen T. A. T.,Huế,The Sunriver Boutique Hotel Hue,5.4,1 nhân_viên xách hành_lý đã xúc_phạm danh_dự mình có ý_định đồi_bại với mình và gặp bạn_bè mình ăn_nói linh_tinh ngày nào cũng sử_dụng điện_thoại của khách_sạn gọi lên với lời_lẽ ve_vãn mình các bạn khác vui_vẻ nhưng khi mình trình_bày sự_việc lại bao_che cho bạn đó và mình không_gặp được chủ khách_sạn để giải_quyết chưa bao_giờ mình đi du_lịch lại bị trường_hợp cáu đến tận bây_giờ,1,0,0,0,0
Le N. T.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),9.0,khu nghỉ_dưỡng có dịch_vụ tốt chất_lượng phòng_ốc phù_hợp với giá tiền tôi hài_lòng lắm,1,1,0,0,2
Nguyen T. T.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,9.7,khách_sạn nhiệt_tình giá hợp_lý vì vắng khách nên được nâng hạng phòng khung_cảnh biển phòng rộng và đẹp nói_chung gia_đình mình rất hài_lòng,1,1,0,1,2
Nguyen T. B. L.,Phú Quốc,Vinpearl Discovery Wonderworld Phú Quốc,10.0,mình thấy tất_cả dịch_vụ của vinpearl đều rất tốt nhân_viên thì chuyên_nghiệp nhanh_nhẹn,1,0,0,0,2
Vu T. T.,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,phòng ốc rộng_rãi sạch_sẽ nhân_viên thân_thiện nhiệt_tình giá của app khá tốt sẽ tiếp_tục ủng_hộ traveloka và melia,1,1,1,0,2
Nguyen T. T.,Hồ Chí Minh,Ky Hoa Hotel Saigon,5.1,quá dơ và quá bẩn đồ_ăn thì tương_đối,1,0,1,0,0
Hoang T. N.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.4,khách_sạn phục_vụ nhiệt_tình chu_đáo,1,0,0,0,2
Pham H. T.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,9.0,khách_sạn sea links đúng với tiêu_chuẩn 5 sao tôi khá hài_lòng đã đáp_ứng đúng yêu_cầu của tôi,1,1,1,0,2
Nguyen T. T. N.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,chúng_tôi rất thích sẽ sắp_xếp thời_gian để quay lại đây sớm từ cách phục_vụ đế chất_lượng biệt_thự đều hài_lòng,1,1,0,0,2
Hoang T. L.,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,10.0,chúng_tôi đã có chuyến đi vui_vẻ ivivu hỗ_trợ chu_đáo,0,0,0,0,2
Thi H. N.,Huế,Melia Vinpearl Hue,9.7,phòng giống_hệt hình đẹp và mới nhân_viên khách_sạn cực_kỳ tuyệt và chuyên_nghiệp,1,1,0,0,2
Nguyen H.,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,10.0,gia_đình mình có chuyến đi rất vui rất thích khi đặt dịch_vụ ở vinpearl món ăn đa_dạng và nhân_viên chu_đáo,1,0,0,0,2
Dinh T. T.,Đà Nẵng,Khách sạn Royal Charm,9.7,mọi thứ thật tuyệt phòng đẹp sạch_sẽ từ lễ_tân cho đến bác bảo_vệ đều rất vui_vẻ nhiệt_tình có dịp sẽ quay lại royal,1,1,1,0,2
Ha H.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,10.0,khách_sạn chuẩn 5 sao đẹp sạch ăn sáng tuy không_nhiều món do lượng khách ít nhưng rất chất_lượng và ngon nhân_viên nhiệt_tình thân_thiện sẽ tiếp_tục ủng_hộ mường thanh vào những lần sau cảm_ơn mường thanh,1,1,1,0,2
Nguyen T. H.,Vũng Tàu,Minera Hot Springs Binh Chau,8.5,nhân_viên rất ân_cần và chu_đáo dịch_vụ tốt khu tắm khoáng có chương_trình sau 4 giờ chiều giảm_giá nên trải_nghiệm để tiết_kiệm hơn và cũng ít nắng phòng_ốc tạm được do cải_tạo chứ không_xây mới sạch_sẽ,1,1,1,0,2
Le P. T.,Vũng Tàu,Oceanami Villas & Beach Club,6.0,dịch_vụ không_tốt vệ_sinh kém,1,0,1,0,0
Thi T. T. N.,Đà Lạt,Vietsovpetro Dalat Hotel,9.1,phòng cách_âm chưa được tốt lang cang phòng còn thiếu ánh_sáng ngoài_ra thi tôi hài_lòng với dịch_vụ ở đây,1,1,0,0,1
Thanh T.,Quy Nhơn,Casa Marina Resort,9.7,khu_nghỉ_mát đẹp nhân_viên nhiệt_tình,1,1,0,0,2
Ngoc N.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),10.0,khu nghỉ_dưỡng ổn cảnh đẹp ăn_uống ngon phục_vụ chu_đáo,1,0,0,1,2
Nguyen T. T. H.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,5.2,khách_sạn thường_xuyên mất điện công_trường đang xây_dựng bụi mù_mịt ngổn_ngang,0,1,1,0,0
Nguyen T. T.,Phan Thiết,Azerai Ke Ga Bay,9.7,nhân_viên dịch_vụ rất hài_lòng,1,0,0,0,2
Tran V. H.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,9.5,mọi việc bình_thường tôi hài_lòng về chuyến đi của mình,1,1,1,0,2
Dang T. D.,Huế,The Sunriver Boutique Hotel Hue,10.0,chỗ nghỉ quá tuyệt_vời trung_tâm thành_phố khách_sạn chuyên_nghiệp,0,1,0,1,2
Nguyen D. T.,Huế,Century Riverside Hue,6.0,đã ở tại khách_sạn này và thấy hài_lòng nhưng khi quay trở_lại thì khách_sạn xuống_cấp nghiêm_trọng nhưng mọi việc tu_bổ sửa_chữa gần như không_được xem_xét nhân_viên thân_thiện,1,1,0,0,1
Nguyen T. N. T.,Vũng Tàu,Khu nghỉ dưỡng Holiday Inn Hồ Tràm,10.0,khách_sạn phòng đẹp ăn sáng ngon tuy hơi đông_đúc nhưng vẫn ổn nhộn_nhịp nhân_viên ivivu dễ_thương hỗ_trợ nhiệt_tình ms liễu cảm_ơn ivivu,1,1,0,0,2
Tran D. T.,Hội An,Golden River Hotel,6.3,dịch_vụ không_tốt nhà_tắm_hơi cũ,1,1,0,0,0
Tran T. D.,Vũng Tàu,Oceanami Villas & Beach Club,6.0,thời_gian nhận_phòng là 15 00 nhưng đến 16 00 khu_nghỉ_mát vẫn không_cung_cấp đủ_số phòng khách đã đặt hơn_nữa từ phía nhân_viên cũng không_có lời xin_lỗi đến khách_hàng về tình_trạng trên,1,0,0,0,0
Nguyen N. H.,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,8.0,dịch_vụ ok nhân_viên tư_vấn cũng ok,1,0,0,0,2
Dao T. H.,Hội An,Hội An Reverie Villas,8.8,tốt nhân_viên nhiệt_tình sạch_sẽ,1,0,1,0,2
Trung T.,Huế,Hong Thien 1 Hotel,9.1,mọi thứ ok phòng_ốc sạch_sẽ vị_trí thuận_lợi,1,1,1,1,2
Tran T. T.,Đà Nẵng,Angel Hotel Danang,9.7,khách_sạn sạch_đẹp món ăn ổn giá_cả hợp_lý vị_trí sát biển tiện_lợi đi tắm và dạo biển sẽ quay lại lần sau,1,1,0,1,2
Long L.,Đà Lạt,Vietsovpetro Dalat Hotel,6.2,dịch_vụ không_tốt chúng_tôi phải được kiểm_tra muộn hơn 40 phút,1,0,0,0,0
Nguyen H. P.,Nha Trang,Khu nghỉ dưỡng Amiana Nha Trang,10.0,khu_nghỉ_mát đẹp nhiều cây_xanh mát hoa sứ hoa cau thơm ngào_ngạt nhiều góc sống ảo đẹp cho các chị_em tha_hồ tạo dáng bãi biển bé xinh cát trắng mịn nước rất trong cá tung_tăng bơi_lội có 3 bể_bơi 2 bể nước_ngọt 1 bể nước_mặn bơi rất thích khu_nghỉ_mát theo style thân_thiện với môi_trường nên không_dùng túi ni_lông chai nhựa,0,1,1,1,2
Nguyen T. T. T.,Phan Thiết,Sea Links Beach Villas Phan Thiết,10.0,gia_đình tôi ở rất thích biệt_thự rất thoáng mát và nhân_viên phục_vụ rất nhanh và tận_tình,1,1,0,0,2
Nguyen T. T. H.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.4,dịch_vụ tốt phòng đẹp mình rất thích ở đây,1,1,0,0,2
Le T. T. H.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,tốt,0,0,0,0,2
Nguyen T. H.,Hà Nội,Khách sạn Hanoi Sunshine,9.7,nhân_viên khách_sạn rất nhiệt_tình thân_thiện phòng ở đẹp sạch_sẽ,1,1,1,0,2
Nguyen T. T. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,dịch_vụ rất hợp_lý khu_nghỉ_mát đẹp lắm tôi rất thích dù là khu_nghỉ_mát 4 sao thôi mà thôi thấy ưng lắm,1,1,0,0,2
Nguyen T. T. A.,Huế,The Sunriver Boutique Hotel Hue,6.7,nhân_viên phục_vụ niềm nở lễ_phép tuy_nhiên phòng và nhà_vệ_sinh của khách_sạn cũ khung_cảnh không_đẹp mình ở phòng sang_trọng,1,1,1,1,0
Nguyen V. D.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,tôi hoàn_toàn hài_lòng với chuyến đi này,0,0,0,0,2
Nguyen T. Q. N.,Hội An,Khách sạn Thanh Bình 2,10.0,khách_sạn nằm khá gần phố cổ đi bộ 10 phút tới phòng mình ở có ban_công nhìn xuống phố khá thoáng phòng đẹp và sạch nhân_viên xách đồ giúp khách buổi tối mở_cửa ban_công thì có muỗi khách_sạn không_có hồ bơi như đã ghi mà ở khách_sạn thanh_bình 3 cùng hệ_thống mới có ăn sáng buffet cũng ở thanh_bình 3 cách khách_sạn khoảng 5 căn nhà mình thức dậy trễ khoảng 9 giờ nhưng vẫn còn phục_vụ đồ ăn sáng đồ_ăn khá ngon,1,1,1,1,2
Huynh T. N.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.0,tuyệt_vời,0,0,0,0,2
Vo T. T. T.,Phú Quốc,Khu Nghỉ Dưỡng Best Western Premier Sonasea Phú Quốc,10.0,dịch_vụ từ đầu lúc nhận_phòng đến trả_phòng đều rất ok nhân_viên dễ_thương và thân_thiện hướng_dẫn chúng_tôi tận_tình các địa_điểm tham_quan,1,0,0,0,2
Nguyen T. T. H.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,chúng_tôi hài_lòng chuyến đi tốt_đẹp dịch_vụ chu_đáo,1,0,0,0,2
Tran Q. T.,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,9.3,chuyến đi của tôi nhờ đặt phòng qua ivivu không_gặp phải vấn_đề gì,0,0,0,0,1
Nguyen T. H. A.,Đà Lạt,Khách Sạn LADALAT,10.0,rất tốt,0,0,0,0,2
Nguyen T. N. M.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,10.0,khách_sạn tốt nhân_viên ivivu rất tốt yến_anh nguyễn,1,1,0,0,2
Nguyen C. T.,Hà Nội,Khách sạn Lotte Hà Nội,9.7,dịch_vụ tuyệt_vời và nhân_viên cơ_sở là khá tốt và hiện_đại khung_cảnh đẹp tuyệt_vời,1,1,0,1,2
Nguyen T. T.,Phan Thiết,Sea Links Beach Resort & Golf,8.5,khong gian thoang sạch_sẽ dịch_vụ tot minh se quay lai,1,0,1,0,2
Tran T. M.,Huế,TinTin Hostel,9.7,khách_sạn thích_hợp với tôi vô_cùng hài_lòng,0,0,0,0,2
