User_name,Location,Hotel_name,Rating,Comment
Lexuan C.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,8.5,1 là hồ bơi quá củ o máy sạch .2 là khách_sạn o có máy nước nóng kêu dùng năng lượng mặt trời xã bao lâu vẫn lạnh thế
Le P. D.,Phan Thiết,Rạng Garden Beach Side Resort,6.5,"Phòng rộng, sạch_sẽ, nhân_viên dễ thương. Mình đi có con nhỏ nên lựa chọn khách_sạn có luôn bãi biển riêng để vui chơi nhưng biển chỉ để ngắm chứ không thể tắm được. Đồ ăn sáng cũng ít sự lựa chọn"
Thi H. H.,Hạ Long,Khách sạn Wyndham Legend Halong,9.7,"khách_sạn khung_cảnh đẹp, sạch_sẽ, nhân_viên thân thiện"
Pham A. V.,Nha Trang,Vinpearl Condotel Beachfront Nha Trang,10.0,Tôi khá ưng ý về khách_sạn cũng như mọi dịch_vụ khách_sạn
Trinh N. K.,Huế,Melia Vinpearl Hue,10.0,"khách_sạn tuyệt vời. Ngay trung tâm. Đi vòng bao xa thì đi 1 xíu cũng dễ dàng quay lại khách_sạn. Đồ ăn sáng tuy ít nhưng cũng đủ ấm bụng. nhân_viên nhà hàng chuyên nghiệp dễ thương. Sky bar không ồn ào. Gia đình cũng có thể lên ngắm cảnh thành phố. Mọi thứ tuyệt vời. Cả nhân_viên dẫn khách lên phòng cũng tuyệt. Giúp đỡ chúng tôi từ giới thiệu khách_sạn tới thuê xe máy, gửi xe miễn phí dưới hầm khách_sạn. Kế bên là vincom trực thuộc Vingroup luôn. Tối có thể đi xem phim hoặc mua sắm."
Le D. P.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,"khách_sạn phòng đẹp, dịch_vụ ok. Thức ăn sáng nhiều và hợp khẩu vị gia đình tôi"
Mai P.,Phan Thiết,Resort Poshanu,9.4,khu_nghỉ_mát rất thiên nhiên. Yên tĩnh. Thích hợp nghỉ dưỡng. Phòng rộng. Có ban công và cửa bao quanh phòng. Có cả giá phơi tiện_lợi. Nhiều mắc áo. Bồn tắm sục to rất thích. Đồ ăn sáng có thay đổi từng ngày. Nhà hàng nấu ăn khá ngon. Nếu đi Sài Gòn từ Ga Phan Thiết có thể nhờ khu_nghỉ_mát gọi xe buýt đón tại cổng khu_nghỉ_mát. Giá xe buýt ra ga là 35k/người. khu_nghỉ_mát có trà chiều miễn phí từ 3-5 giờ chiều thứ 6 và thứ 7. T được tặng thêm 2 phiếu kem miễn phí. Tuy nhiên khu_nghỉ_mát yêu cầu tôi trả_phòng lúc 11h30 trong khi thông tin trên traveloka là 12h???
Nguyen V. K.,Đà Lạt,Khách sạn Phương Uyên Đà Lạt,6.0,"phòng cũ xuống cấp, vật dụng thì hư,không như trên hình"
Namchoke N.,Phan Thiết,Rạng Garden Beach Side Resort,7.5,Những căn phòng hôi thối cũ kỹ không giống như trong hình. Nhưng tốt ở biển và có một hồ bơi
Pham T. M. T.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,9.0,dịch_vụ cao cấp và chuyên nghiệp! Không gian thoải mái và thú vị. nhân_viên chu đáo. Tôi rất hài lòng khi ở đây!
Thi N. H. N.,Phú Quốc,Muong Thanh Luxury Phu Quoc Hotel,6.2,"khách_sạn 5 sao nhưng không đạt tiêu chuẩn , phòng tắm thì không có cửa, ban công thì không có đèn và bàn ghế, đồ ăn sáng cũng không nhiều . Tôi sẽ không đến khách_sạn này nữa"
Ms L.,Huế,Phong Nha Hotel Hue,8.5,"Phòng ốc sạch_sẽ, cô chủ rất thân thiện và nhiệt tình. So với mức giá phòng thì vượt mong đợi"
Tran N. K. H.,Hồ Chí Minh,Khách sạn Meraki Boutique,9.1,"Trải nghiệm của mình là khách_sạn rẻ, khung_cảnh đẹp rộng rãi thoáng mát. Một phần do may mắn nên được anh chủ sắp xếp cho căn phòng cao cấp nữa."
Mai L. T.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,9.1,"Hôm đầu đến thời tiết bị ảnh hưởng bão nên xám xịt, nhìn khách_sạn mà tụt mood. May hôm sau nắng lên, lại thấy lung linh như ảnh đánh giá. Ngồi ăn sáng khung_cảnh biển và bể bơi vô cực là sướng nhất."
Le Q. C.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,8.0,"Victoria Phan Thiết từ khung cảnh, vị trí, phòng ở, nhân_viên phục_vụ, tất cả đều rất tốt. ivivu giá tốt."
Quoc H. T.,Quy Nhơn,FLC Luxury Resort Quy Nhon,9.3,Đồ ăn ở khu_nghỉ_mát quá dở ngoại trừ ăn sáng
Duong L. T. T.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,"khách_sạn 5 sao rất đẹp, phong cách phục_vụ nhiệt tình, phòng khung_cảnh biển, cửa sổ rộng, thoáng, buffet không đa dạng lắm nhưng chất lượng, hồ bơi đẹp, nước trong vắt, nhìn ra biển rất chill luôn. Mình sẽ quay lại đây một ngày không xa."
Tham T.,Huế,DMZ Hotel,5.1,Không thoải mái. Khi hỏi đồ sơ cứu y tế không có.
Nguyen N. S.,Đà Nẵng,Khách sạn Royal Charm,9.4,"Tuyệt vời, khách_sạn phục_vụ chu đáo, thân thiện, nhiệt tình. Phòng ốc mới và sử dụng rất tốt, mình đã nghỉ ở những khách_sạn 4 sao thì chất lượng phòng cũng tương đương. Chỉ có điều vị trí khách_sạn cách trung tâm hơi xa nếu thuê xe máy đi thì oke"
Phan K. N.,Hà Nội,Ma Coeur Boutique Hotel,9.1,"Phòng thoải mái, giá rẻ, nhân_viên phục_vụ nhiệt tình"
Tran H. K.,Hội An,Lasenta Boutique Hotel Hoian,10.0,"Phòng sạch đẹp, nhân_viên thân thiện nhiệt tình"
Trinh P. A.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,"Chuyến đi ở khách_sạn cũng rất ok, Phòng ban đầu mình đặt phòng bạn tư vấn không kỹ lắm không có phòng khách, tuy nhiên, khi đến nơi khách_sạn có miễn_phí upgrade cho gia đình lên phòng 2 BR Sun Peninsula Residence biệt_thự rất rộng rãi cho gia đình, nhân_viên khách_sạn nhiệt tình và giúp đỡ, gia đình mình khá vui và enjoy chuyến đi. "
Luyen L.,Nha Trang,Aroma Nha Trang Boutique Hotel,9.4,"Nó là tốt ở lại với một căn phòng đẹp và nhân_viên. nhân_viên lễ tân thân thiện và ấm áp chào đón. Các phòng có một cái nhìn tốt đẹp của thành phố và các tiện nghi tốt và tiện nghi. Tuy nhiên, bồn tắm là cần thiết một bức màn để tránh nước chảy ra trên sàn nhà. Các bữa ăn sáng là ok và các nữ tiếp viên / người phục_vụ cần phải được đào tạo thêm về dịch_vụ. Các khu vực ăn sáng là khá nhỏ để phù hợp với khách vào giờ cao điểm. Hai thang máy nên đã thiết lập để làm việc hiệu quả với nhau. Nó là một cộng lớn mà khách_sạn có một bể sục đẹp trên tầng thượng và tôi muốn nó có thể đã có một hệ thống nhiệt nước."
La P. L.,Hội An,Lasenta Boutique Hotel Hoian,8.5,"Yêu hồ bơi, tầm nhìn rất đẹp và phòng sạch_sẽ. Rất khuyến khích!"
Tran V. Q. N.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,9.0,"dịch_vụ tốt, biệt_thự đẹp chỉ có cái đồ ăn nhiều món tây, nên tôi không hợp khẩu vị lắm"
Le N. P. H.,Vũng Tàu,Khách sạn Tháng Mười,8.8,khách_sạn ok. Xứng đáng trong tầm giá.
Thi T. T. D.,Hội An,Thanh Binh Central Hotel,9.7,"Tất cả đều tuyệt vời, không có gì để phàn nàn."
Tran V. P.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,10.0,"- Chuyến đi vui vẻ, hài lòng.
- Chất lượng dịch_vụ tốt."
Do C. T. C.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,10.0,"Tôi rất hài lòng về dịch_vụ và phòng ốc khách_sạn, các bạn lễ tân nhanh nhẹn, thân thiện. Bên ivivu hỗ trợ tôi tìm khách_sạn rất tốt, tôi sẽ đặt phòng qua ivivu những lần sau."
Tran T. M. L.,Phan Thiết,Rạng Garden Beach Side Resort,4.9,"Vệ sinh không tốt lắm, tủ lạnh không lạnh và hôi kinh khủng, không dám mở tủ ra luôn"
Quang V. V.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,6.0,"nhân_viên không niềm nở. khách_sạn cơ sở vật chất xuống cấp. Mình đặt 4 phòng, phòng thì thiếu dép, phòng thì hư tivi, phòng thì hôi cống kỹ thuật không khắc phục được, phòng thì thiếu khăn tắm. Đồ ăn sáng rất tệ, ít món, không refill. Cảnh quan xung quanh không chăm chút, rác nhiều"
Minh L.,Đà Nẵng,Angel Hotel Danang,8.5,"khách_sạn sạch_sẽ, lễ tân nhiệt tình vui vẻ"
Tang T. P.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,10.0,Chất lượng Vinpearl ở Phú Quốc Tôi rất thích . Bình yên và thoải mái hơn bên Vinpearl Nha Trang .Bạn Khải làm đặt phòng cho Tôi rất kỹ lưỡng và rõ ràng. Chuyến đi nhiều may mắn không xảy ra vấn đề gì buồn lòng cả . Cảm ơn ivivu nhé
Hoang M. N.,Quy Nhơn,Muong Thanh Quy Nhon Hotel,6.0,"Phòng ở cách âm chưa tốt, ồn ào ảnh hưởng đến việc nghỉ ngơi."
Tran V. L.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,8.0,"Nói chúng tôi hài lòng về khu nghỉ dưỡng và ivivu, chưa có gì phải phàn nàn"
Doan T. M. H.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,"Chương trình 3 ngày 2 đêm khá tốt. Tài xế chạy xe đúng giờ, nhân_viên khách_sạn lịch sự, so với số tiền bỏ ra thì rất đáng tiền. Gia đình tôi sẽ tiếp tục đi Phan Thiết trong tuần tới. Cảm ơn ivivu và nhân_viên khách_sạn."
Nguyen S. L.,Nha Trang,Vinpearl Resort Nha Trang - Hon Tre Island,8.5,"Tôi có 1 kỳ nghỉ vui vẻ, thư_giãn"
Hoang V. Q.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,Rất hài lòng về nhân_viên tư vấn và dịch_vụ của khách_sạn.
Thu T. D.,Nha Trang,Rex Hotel and Apartment,6.2,"Trong 2 ngày tôi lưu trú thì nước nóng không hề có để tắm dù là nước năng lượng. Liên hệ với lễ tân khách_sạn thì lúc bảo phòng đông quá chịu, lúc thì nói gạt qua phải 5 phút là có nhưng vẫn chẳng thấy nước nóng đâu."
Phuong A. L.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,10.0,Một kỳ nghỉ tuyệt vời tại nơi đây. Sẽ quay lại
Bui H. Y.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,10.0,"Khu nghỉ dưỡng ok, chuyến đi rất thoải mái"
Linh N.,Nha Trang,Aroma Nha Trang Boutique Hotel,5.8,"Ăn sáng không ngon, nước hồ bơi cực bẩn, nhân_viên chưa thân thiện. Sẽ không quay lại"
Le M. H.,Phú Quốc,JW Marriott Phu Quoc Emerald Bay Resort & Spa,10.0,Tôi hài lòng về dịch_vụ khách_sạn và nhân_viên tư vấn ivivu
Nguyen D. Y. N.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,"Tôi không phàn nàn gì về chuyến đi, có gì chưa ưng ý tôi sẽ phản hồi cho bạn tư vấn viên nhé"
Nguyen A. L.,Đà Nẵng,Khu nghỉ dưỡng Melia Đà Nẵng Beach,10.0,"dịch_vụ tốt. nhân_viên thân thiện, khách_sạn khá xa trung tâm nhưng khách_sạn đẹp nên cũng không sao. "
Huynh K. N.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,9.0,"Chuyến về tài xế chạy rất là nhanh, tôi cảm thấy chóng mặt luôn, do xe có 2 người nên chúng tôi cũng ngại để góp ý. Còn về khu nghỉ dưỡng thì rất ok, không có gì phản góp ý"
Doan H. Y.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),8.0,"Phòng khách hơi có mùi mốc, cánh cửa ra vào, cửa sổ khá nặng, không mở được, 
nhân_viên ivivu: tốt và nhiệt tình hỗ trợ. "
Khong L. H.,Nha Trang,Aroma Nha Trang Boutique Hotel,6.0,"khách_sạn không đẹp, hết điện vào những thời điểm Vị trí gần trung tâm nhưng dịch_vụ tổng thể chỉ ở mức trung bình hoặc ít hơn"
Pham T. N. T.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,9.5,"khu_nghỉ_mát phục_vụ tốt, phòng ốc ổn"
Le N. N.,Phú Quốc,JW Marriott Phu Quoc Emerald Bay Resort & Spa,10.0,"Chuyến đi tuyệt vời, phục_vụ đẳng cấp chuẩn 5 sao"
Thi L. D. N.,Nha Trang,Melissa Hotel Nha Trang,6.4,"Hài lòng về thái độ phục_vụ của nhân_viên tuy nhiên độ cách âm của phòng thì không tốt cho lắm, phòng bên cạnh sử dụng nước hoặc có tiếng ồn đều nghe rất rõ."
Thai T. N. D.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,10.0,Chuyến đi tốt . Rất hài lòng
Lam P. H.,Huế,TinTin Hostel,10.0,"Tintin Hostel nằm ở trung tâm và ở vị trí rất thuận tiện cho việc di chuyển đi tham quan các nơi trong thành phố, đặc biệt là nằm ngay phố tây đi bộ nên ban đêm rất thú vị. Mặc dù hostel nhỏ nhưng rất dễ thương và đầy đủ tiện nghi. Các anh chị nhân_viên rất thân thiện và nhiệt tình, đặc biệt là anh Đăng, chị Ánh và chị Xù. Nếu có dịp sẽ quay trở lại Tintin hostel."
Chu T. T.,Đà Lạt,Khách Sạn LADALAT,10.0,"Tôi thấy hài lòng về chuyến đi, tôi thấy vui và không có bất kỳ vấn đề nào để than phiền cả. nhân_viên lịch sự, thân thiện và quan tâm khách tốt"
Vu X. P.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,10.0,"Mình đi chơi vui, mình rất hài lòng "
An P. T.,Đà Lạt,Royal Dalat Hotel,9.7,"Tôi thấy khách_sạn này khá dễ chịu, giá tiền phù hợp. dịch_vụ ổn"
Minh N. N.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,8.5,"khu_nghỉ_mát ở ngoài nhìn vào không có gì đặc sắc nhưng vào đến khu vực lễ tân, quay sang nhìn toà nhà lượn sóng và hồ bơi thì siêu đẹp. Phòng rộng rãi, được đăng phòng miễn phí. Bạn lễ tân với anh lái xe hỗ_trợ cực nhiệt tình. Có hồ bơi khung_cảnh biển và khung_cảnh vườn. Đồ ăn sáng phần khá nhiều, ăn vị tạm ổn. Vị trí nằm ở trung tâm thị trấn Dương Đông, thuận tiện cho việc đi lại."
Le D. A.,Phú Quốc,Khu nghỉ dưỡng Premier Village Phu Quoc Managed By Accor,10.0,"Ở khu_nghỉ_mát thì quá tuyệt, mà ở đây lại xa trung tâm nên hơi buồn"
Jeongin K.,Phan Thiết,Phan Thiet Ocean Dunes Resort,10.0,khách_sạn này có bãi biển đầy cát với biển đẹp và khu vườn cọ đẹp với hoàng hôn
Vo K. H.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,ivivu hỗ trợ khách hàng rất tốt!
Hue N.,Phan Thiết,Rạng Garden Beach Side Resort,5.7,"Mình ở hai ngày một ngày mình ngủ dậy muộn không ăn sáng, ngày thứ 2 đi ăn sáng thì phở các bạn nhân_viên làm rất mặn nên mình ăn được miếng lại đứng lên đi về nhân_viên lễ tân kèm nhân_viên ở đó rất thiếu chuyên nghiệp, không nhiệt tình với khách mình ở ba ngày hai đêm khăn tắm ở phòng có sẵn hai cái là chỉ có hai cái đó không đổi khăn, không dọn phòng. Nói chung chỉ ở lần đó thôi sẽ không giới thiệu cho bạn bè vào đó"
Vinh N.,Đà Nẵng,Khách sạn Royal Charm,8.5,"Vị trí phù hợp cho khách tây yêu thích tắm biển. Mọi thứ xung quanh khá đắt đỏ. Muốn ăn uống ok phải đi hơi xa. Phòng ốc khách_sạn khá nhỏ, ban đêm có mùi nhà vệ sinh từ trong hay ngoài bay vô khá khó chịu. Thêm sự cố cúp điện 2 lần hơi bực chút nhưng không sao, đó là sự cố."
Tran L. X.,Phan Thiết,Sea Links Beach Villas Phan Thiết,10.0,"khách_sạn rất tốt, dịch_vụ ok, nhân_viên nhiệt tình. Các bạn nhân_viên ivivu tư vấn cho tôi rất nhiệt tình. Đánh giá nhân_viên 5/5"
Hieu V.,Quy Nhơn,Casa Marina Resort,9.4,"Thật tốt, tôi cảm thấy thoải mái với phòng  và amp; dịch_vụ. Phòng có tầm nhìn rộng, nội thất mới và hợp lý, thiết bị tốt cho 4 sao nhân_viên thân thiện và sẵn sàng phục_vụ Tôi thích Bể bơi và khu vực trò chơi. Tôi hy vọng họ có bồn tắm và giải quyết mùi hôi trong phòng tắm. Tôi thích bãi biển của khu nghỉ mát, Nó rất vui nhưng không phải là bãi biển riêng nên tôi quan tâm đến an ninh"
Nguyen L. A.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,"khách_sạn tốt, hài lòng về dịch_vụ, chuyến đi ok. ivivu hỗ trơ tốt, tư vấn nhiệt tình, dịch_vụ tốt"
Nguyen V. P. H.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,9.0,"khu_nghỉ_mát hơi muỗi, set thực_đơn không đa dạng để lựa chọn, nhưng bữa ăn ngon, gia đình tôi hài lòng về chuyến đi này lắm, cảm ơn ivivu"
Quang V. L.,Nha Trang,Melissa Hotel Nha Trang,6.3,khách_sạn bắt mua ga giường mới khi bị dính dơ
Pham V. M.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,"Quá tốt, từ phòng đến nhân_viên. Tôi và vợ rất hài lòng về chuyến đi"
Vuong V. H.,Vũng Tàu,Khu nghỉ dưỡng Seava Hồ Tràm,10.0,"dịch_vụ ivivu cực tốt. Chuyến đi khu nghỉ dưỡng Biển Hồ Cốc rất vui và mọi thứ đều rất hay. nhân_viên dễ thương, thức ăn rất ngon rất nhiều, gọi món cũng rẻ. Biển sạch. Khu nghỉ dưỡng cũng sạch. Hồ bơi bên rừng bên biển không khí trong lành lắm luôn."
Cao T. N.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,9.0,Mọi việc đều ổn
Vu D. T.,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,10.0,"Tôi có chuyến đi rất hài lòng. khách_sạn tốt, nhân_viên chu đáo."
Tuan N.,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,10.0,Gia đình mình hài lòng với chuyến đi này.
Khanh K.,Quy Nhơn,Khách sạn Hoàng Yến 1 Quy Nhơn,8.5,Tốt nếu đến quy nhơn tôi sẽ quay lại
Nguyen P. V. H.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,10.0,"khách_sạn ổn, chất lượng khách_sạn tốt. nhân_viên tư vấn nhiệt tình, hỗ trợ mình tốt."
Huynh T. T. -. 0. 8.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,10.0,"Chuyến đi rất thuận_lợi, khách_sạn tốt, không có bất cứ phàn nàn nào. nhân_viên ivivu đặt phòng nhanh, lịch sự và dễ thương."
Nguyen P. H.,Hạ Long,Saigon Halong Hotel,8.3,Đồ ăn sáng không có nhiều lựa chọn
Thuy L. N. D.,Phú Quốc,The May Hotel Phu Quoc,9.7,nhân_viên dễ thương nhiệt tình.
Tran B. V.,Phan Thiết,Sea Links Beach Villas Phan Thiết,8.0,"Phòng ốc đẹp, tiện nghi tốt"
Hoang N. X. P.,Phan Thiết,Resort Poshanu,9.7,Thiên đường hoàn hảo. Khu nghỉ mát rất đẹp với hồ bơi lớn và bãi biển. Phòng đẹp có sân thượng rộng. Được đề xuất cho các cặp vợ chồng và gia đình.
Luu H. H.,Hà Nội,Thang Long Hotel Hanoi,9.7,"khách_sạn 1 sao nhưng rất tuyệt, phòng rộng và khá thoải mái, có thang máy, yên tĩnh và rất tuyệt"
Ngoc B. T. T.,Hà Nội,Khách sạn Hanoi Sunshine,10.0,Hy vọng sẽ quay lại hanoi và ghé hanoi sunshine để thưởng thức các món ăn gând ở đây. Cái gì cũng ngon. Nhưng phải hỏi lễ tân nhé.
Phuoc D.,Đà Nẵng,Angel Hotel Danang,6.0,"Phòng hơi cũ, nghe mùi ẩm mốc nhiều. Mình đặt phòng khung_cảnh biển, tuy nhiên chỉ nhìn được 1 góc rất nhỏ của biển, hầu hết các góc đều bị che bởi các khách_sạn khác. Đồ ăn sáng ở đây cũng lèo tèo chỉ có vài món, xem đi xem lại mình không biết phải ăn món gì. Còn lại về các bạn lễ tân thì khá thân thiện."
Hoang D. L.,Hội An,Hội An Việt House Homestay,9.4,"Cô chủ nhiệt tình phòng sạch_sẽ, nhà nghỉ có vị trí thuận_lợi"
Ho U. T.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,10.0,"khu_nghỉ_mát khá tốt, nhân_viên cực dễ thương, đồng đều và làm cho kỳ nghỉ dưỡng hết sức thoải mái. Rất muốn quay lại nơi này dịp tết
cảm ơn toàn thể nhân_viên nơi đây. Đặc biệt bé lái xe điện dù mưa gió vẫn nở nụ cười tươi
cảm ơn đội ngũ nhân_viên nhà hàng rất dễ thương😛"
Tran D. T. T.,Phan Thiết,Phan Thiet Ocean Dunes Resort,4.9,"Cũ và bẩn, cần cải tiến cơ sở"
Pham M. C.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,"Tôi đã có thời gian tuyệt vời ở đây, phòng đẹp, rộng rãi, nhân_viên thân thiện, vui vẻ. nhân_viên ivivu tư vấn cho tôi khá nhiệt tình, nhanh chóng, cung cấp đầy đủ thông tin. "
Pham T. V.,Quy Nhơn,Khách sạn Hoàng Yến 1 Quy Nhơn,6.0,"khách_sạn cũ, nước nóng chưa kịp tắm xong đã hết nước"
Doan T. Q.,Vũng Tàu,Khu nghỉ dưỡng Six Senses Côn Đảo,10.0,"Chất lượng khách_sạn rất tốt, tôi thấy hài lòng."
Pham T. P. M.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,7.0,"nhân_viên ivivu hỗ trợ không tốt, thông tin bạn cung cấp không chính xác, bạn báo tôi Ana Mandara biệt_thự Đà Lạt khu_nghỉ_mát và mát_xa gần hồ Tuyền Lâm và phòng khung_cảnh hướng hồ, nhưng ngày đi, tôi có gọi khách_sạn nhờ hướng dẫn đường đến khách_sạn thì nhân_viên khách_sạn bảo không gần hồ, cũng không nhìn ra hồ được. Khi đến nhận phòng thấy khách_sạn này rất dễ thương nên tôi cũng tạm hài lòng, có bạn đi cùng tôi không vui lắm."
Minh T. H.,Quy Nhơn,Muong Thanh Quy Nhon Hotel,8.5,"phục_vụ tốt, phòng sạch đẹp, tốt"
Ta T. H.,Đà Nẵng,Khu nghỉ dưỡng Melia Đà Nẵng Beach,10.0,"Khu nghỉ dưỡng đẹp lắm, tôi rất thích ở những khu như vậy. dịch_vụ đầy đủ"
Ricky R.,Hồ Chí Minh,The Noble Swan Woodpark Hotel,7.0,"Tương đối đủ tốt, theo giá_cả. Bạn nên ở lại qua đêm bằng cách mua một phiếu mua hàng, nếu không giá có thể đắt hơn nhiều, thậm chí đắt hơn giá xuất bản!"
Ta T.,Đà Lạt,Vietsovpetro Dalat Hotel,6.0,"Phòng nhỏ, tuy là chuẩn 4 sao nhưng không hơn khách_sạn chuẩn 2 sao là bao."
Huỳnh T. K. N.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,Rat tot
Ngo T. Q. P.,Hội An,Lasenta Boutique Hotel Hoian,10.0,"khách_sạn đẹp, nhân_viên thân thiện, nhiệt tình, buffet sáng thay đổi mỗi ngày, chắc chắn sẽ quay lại"
Ho T. T. V.,Hồ Chí Minh,Khách sạn Meraki Boutique,8.5,"khách_sạn sạch_sẽ, lễ tân thân thiện"
Ta T. T.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,Mọi thứ từ phòng gốc đến dịch_vụ và cách phục_vụ của nhân_viên tôi đều thấy rất thích và ưng ý
Thanh C. P.,Phú Quốc,Muong Thanh Luxury Phu Quoc Hotel,6.1,Phòng thì nóng gọi điện thoại lễ tân bảo cúp điện Đi nghỉ dưỡng mà không nghĩ được gì nhân_viên thì nhiệt tình
Dinh T. V. H.,Quy Nhơn,FLC Luxury Resort Quy Nhon,9.7,"Vì ở hai ngày tôi mới thấy ở đây rất tốt, hưởng trọn vẹn các dịch_vụ đáng có, tôi sẽ quay lại hàng năm"
Trong T. T.,Đà Nẵng,Angel Hotel Danang,9.4,"Lần đầu tiên đến với Đà Nẵng, cảm nhận khi bước chân vào khách_sạn chính là sự gần gũi. Không gian sảnh chờ tuy nhỏ mà ấm cúng. nhân_viên rất nhiệt tình, gần gũi. Phòng khách_sạn rất sạch, ngăn nắp. Tuy phòng hơi nhỏ, nhưng với gia đình 3 người là phù hợp. dịch_vụ cũng rất nhanh khi khách gọi điện yêu cầu. Lần sau có dịp quay lại sẽ vẫn tin tưởng sử dụng dịch_vụ của khách_sạn Angel."
Le T. N. A.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),10.0,kdl đang xây dựng nhưng nhân_viên rất tận tâm.
Vu T. H. N.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,8.0,"khách_sạn thấy ok. ivivu cũng bình thường, chưa được nhiệt tình."
Thai N. D.,Đà Lạt,Khách Sạn LADALAT,9.5,"Phòng đẹp và sạch, nhân_viên dễ thương. Bạn Phát ivivu giúp tôi đổi vé máy bay nhanh chóng, tôi sẽ tiếp tục sử dụng dịch_vụ của ivivu cho những chuyến đi tới"
Pham T. K. P.,Vũng Tàu,Khách sạn Fusion Suites Vũng Tàu,10.0,"Tôi thấy dịch_vụ khách_sạn tốt, thoải mái và rất tiện nghi"
The A. V.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,10.0,khách_sạn Okay á. cố gắng duy trì nha.
Pham C. T.,Đà Nẵng,Khu nghỉ dưỡng Furama Đà Nẵng,10.0,"Furama là khu_nghỉ_mát 5 sao đầu tiên của miền trung. Dù đã hơn 20 năm nhưng Furama vẫn rất đẹp và sạch_sẽ. Furama có vườn cây rộng và đẹp nhất trên mọi khu_nghỉ_mát ở Đà Nẵng. Kiến trúc và thiết kế trong nhà, lối đi rất tuyệt. Phòng nghỉ sạch_sẽ, rộng rãi, có ban công. Ăn sáng đa dạng, ngon miệng. Bãi tắm tuyệt đẹp, an toàn. giá_cả hợp lý. phục_vụ ở tất cả mọi nơi đều chuyên nghiệp và thân thiện. Furama là một nơi rất đáng ghé thăm. Nhược điểm duy nhất: không có “vòi xịt”."
Hau N.,Nha Trang,Le Soleil Nha Trang Hotel,6.1,Nói chung dịch_vụ không tốt
Truong C. D.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,"Đặt phòng nhanh, phòng chất lượng. Ăn uống cũng ok, nhân_viên nhiệt tình"
Ho N. T.,Vũng Tàu,Khách sạn Fusion Suites Vũng Tàu,10.0,"Bạn Tâm ivivu tư vấn và hỗ trợ đổi giờ xe nhiệt tình. khách_sạn mới đẹp, dịch_vụ mát_xa ok, hồ bơi siêu ảo"
